,Video File Name,Video Number,Video Duration,Transcript Text
510,Video511.mp4,511,35.97,I'm coming back from the dollar tree after buying some cat food for my ferrets and some pee pads so I can clean their cage and I officially have zero money to my name. My bank account is negative $146.99. I have been grubhubbing and Amazon flexing for the last two weeks and that's barely going to get me like righted in my account and ready for my next bill to I still need to pay a thousand.
511,Video512.mp4,512,15.07,Not eat. Do you understand? There are people like me who go hungry the last week of the month just so my kids can't eat. Because Snap Benefits is always. I need somebody to please. Please. He's lying. I can't. I can't. I can.
512,Video513.mp4,513,9.7,"My cash assistance, my disability, my section 8, $10,000 a month in welfare benefits that I."
513,Video514.mp4,514,12.93,"People run out of stores with the cart full. I bet it's gonna be some turkey on my plate. Ham, mashed potatoes, greens, dressing. It's gonna all be there. Don't worry about it."
514,Video515.mp4,515,18.13,"Mean, who ain't getting that goddamn food stamps to goddamn November because I'm getting my goddamn shit. I don't know about the rest of you, but I'm getting my shit because I'm going to tell you just like this on Jesus, Lamar, Mother Price, I will be at Mother Walmart with my steel toes on."
515,Video516.mp4,516,9.97,"Make it clear. Okay. He talking about people ain't getting food stamps in November and probably not December. He better get ready. Cause it's about to go down. Okay, what you gonna."
516,Video517.mp4,517,25.87,"And I have to feed them. The last time I came on here and talked to you guys about the SNAP benefits, I was full on crashing out. I'm not crashing out this time. I'm scared, but I'm fucking angry this time. I'm angry and I. I will not just sit here and mope and cry about it. I will not sit here and just panic and sit in the floor and scream and cry. This time. This time, we need a plan. We need something that we can do together to figure this out."
517,Video518.mp4,518,7.73,"Regularly. I'm going to bag my shit up, swipe my link on Sus that bitch say ain't no pendant balance on there. I'm going to walk the."
518,Video519.mp4,519,8.63,Team members. But y' all ain't worried about the thousands of dollars it's paying for our government that can't even do their job? Hence why they're gonna be shut down. Let's.
519,Video520.mp4,520,19.13,"Some bad news, y'. All. The US just voted against food as a human right in 2025. Not 1825, not 1925. In 2025, okay? They are here preaching freedom and democracy while telling the world that basic survival is optional."
520,Video521.mp4,521,7.77,"Be cut off as of November 1st. So stop right now, save and share this video with everybody. And if you don't believe."
521,Video522.mp4,522,14.2,"You gonna be looking at my car like, damn, she got sodas and chips and all kinds of stuff in there. Show the fuck do. I was on food stamps when I was younger. I'm not judging them. You know why? Because I know how to mind my motherfucking business. Y' all not worried about how the Congress is still getting?"
522,Video523.mp4,523,16.63,"Never really imagined how this video would go. I always knew that I didn't want to prioritize getting an engagement video. I kind of knew that the whole time. Whenever he did want to do it, I wanted it to be more for us than, like, for the perfect video. I would rather it much be, like, the."
523,Video524.mp4,524,17.7,And we had a night out and that was all the day after he proposed. I still am not over. I don't think I ever will be over it. We both felt so blessed and feel so blessed and.
524,Video525.mp4,525,15.9,"And basically we just, like, went to sleep, you know, we had the flight, you know, quite early in the day, the next day. So we just tried to catch some z's and whatnot. And it must have been like 3am when I woke up because my arm was basically kind of like on mat somehow. I am very messy."
525,Video526.mp4,526,18.9,"I have some exciting news. If you haven't seen with my YouTube shorts, I am engaged right now. I have a silicone wedding band on because or engagement ring thing. Not married yet. I have a silicone one on because I told my fiance the wrong thing."
526,Video527.mp4,527,31.23,"At the Indianapolis Zoo. The only thing I could think of is, were members. And somehow he had seen something that somehow I didn't. About the Mapaws. So I don't know. Everything was a little suspicious about that because no one had mentioned it before. I didn't think they did meet and greets with the McCaws, which they don't. I just went with it. I thought it was a little fishy, but I went with it. He made sure that he went during the summertime. Because that's the only time that they do the McCall Show. And I wanted to do. I wanted to see the McCall."
527,Video528.mp4,528,19.37,"And I was like, that is like. It's like an image that's, like, ingrained in my brain, because I was like, oh, my God. This is, like, the moment that every girl dreams about is, like, their love of their life or their partner getting down on one knee and, like, asking them and, like, what they, like, pulled the box out of his pocket. I'm like, oh, my God. How did I not see the box?"
528,Video529.mp4,529,25.5,"Madder than a cat on a hot tin roof. And let me tell you why. I have just left the damn grocery store. Okay? Now, as we all know, I'm a coffee drinker. I need a part time job just to afford my coffee drinking habit. I went into Harris Teeter and I bought two containers of coffee and two containers of oat milk cream."
